date,UID,click,url,regionCode,city,k_page,vec
2016-10-29 21:08:25 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:0:1:1:0
2016-10-29 21:08:26 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,1:1:1:1:1
2016-10-29 21:10:11 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,1:1:1:0:0
2016-10-29 21:10:25 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,1:0:1:1:1
2016-10-29 21:11:43 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p19,1:1:0:0:1
2016-10-29 21:11:53 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:0:1:1:1
2016-10-29 21:11:54 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:0:1:1:0
2016-10-29 21:12:07 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,1:1:1:1:1
2016-10-29 21:12:12 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p19,1:1:0:0:1
2016-10-29 21:14:37 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p19,1:0:1:1:1
2016-10-29 21:14:41 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:1:1:1:1
2016-10-29 21:15:26 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:1:0:1:0
2016-10-29 21:15:31 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p19,1:0:1:0:1
2016-10-29 21:16:48 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p19,1:0:1:1:0
2016-10-29 21:17:59 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p19,0:1:0:1:0
2016-10-30 07:49:57 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p18,1:1:1:0:0
2016-10-30 07:50:22 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p18,0:1:0:0:1
2016-10-30 07:55:43 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p18,1:1:1:1:0
2016-10-30 07:59:59 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p18,0:1:0:1:0
2016-10-30 08:00:11 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p14,1:1:0:1:0
2016-10-30 08:00:19 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p14,1:0:1:0:0
2016-10-30 08:01:30 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p18,1:0:0:0:0
2016-10-30 08:02:36 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p18,1:1:1:1:0
2016-10-30 11:14:33 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p02,0:1:0:0:1
2016-10-30 11:14:44 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:1:0:0:1
2016-10-30 11:14:59 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p14,0:1:1:0:1
2016-10-30 11:15:15 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p18,0:1:1:1:1
2016-10-30 11:15:31 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p18,0:0:0:0:0
2016-10-30 16:50:09 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p01,0:1:0:0:0
2016-10-30 16:52:01 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p14,0:0:1:0:1
2016-10-30 16:52:12 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p14,0:0:1:1:0
2016-10-30 16:52:26 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,nerima,p14,0:1:0:0:1
2016-10-30 22:28:19 UTC,cad5da5a-a8c7-45a2-8a10-d487d864cec1,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,27,neyagawa,p14,1:0:0:1:1
2016-10-30 23:01:47 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p10,0:1:0:0:1
2016-10-30 23:02:20 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p10,0:0:0:1:1
2016-10-30 23:02:25 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p02,1:1:1:1:1
2016-10-30 23:03:20 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p01,0:1:1:1:0
2016-10-30 23:04:42 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p01,1:0:0:0:1
2016-10-30 23:04:46 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p10,1:1:0:1:1
2016-10-30 23:04:48 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p10,0:0:0:0:0
2016-10-31 19:43:50 UTC,031edab4-db96-498f-8c10-c9130d1d85fc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,kawagoe,p01,1:0:1:1:1
2016-10-31 19:44:00 UTC,031edab4-db96-498f-8c10-c9130d1d85fc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,kawagoe,p18,1:0:0:0:1
2016-11-01 15:13:33 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p18,1:0:0:0:0
2016-11-01 15:16:09 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p21,1:0:0:1:1
2016-11-01 15:21:50 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p01,1:1:0:1:0
2016-11-02 02:34:14 UTC,c6f5ddb6-943d-4e03-8a76-dc913656ff05,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:1:1:1
2016-11-02 19:11:06 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p13,0:0:0:1:1
2016-11-02 19:17:59 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p13,0:0:1:1:0
2016-11-02 22:12:02 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p15,0:1:0:1:1
2016-11-02 22:13:52 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p15,0:0:1:1:1
2016-11-02 22:20:10 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p15,1:0:0:1:0
2016-11-02 22:20:29 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p15,0:1:1:1:0
2016-11-03 14:29:56 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p02,1:1:1:0:1
2016-11-03 14:30:04 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p15,0:1:0:1:1
2016-11-03 14:33:39 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yonezawa,p15,0:1:1:0:1
2016-11-03 22:33:16 UTC,bce6187d-5ef0-44e7-abd7-665a4eb45ee7,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,15,niigata,p14,1:1:0:0:0
2016-11-03 22:33:23 UTC,bce6187d-5ef0-44e7-abd7-665a4eb45ee7,,https://passnavi.evidus.com/search_univ/2910/ippan.html,15,niigata,p14,0:0:1:1:0
2016-11-03 23:12:38 UTC,837ad291-1b81-4929-8e47-03e3653b765a,,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p18,1:0:1:0:1
2016-11-03 23:12:46 UTC,837ad291-1b81-4929-8e47-03e3653b765a,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,12,chiba,p18,0:0:1:1:0
2016-11-04 11:59:02 UTC,85dc10ce-ec60-43aa-b82e-3c96a15bba9e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,27,osaka,p14,1:0:1:1:0
2016-11-04 18:00:53 UTC,85dc10ce-ec60-43aa-b82e-3c96a15bba9e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,27,osaka,p14,0:1:1:0:0
2016-11-05 17:32:57 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,1:0:0:1:1
2016-11-05 17:33:02 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,1:1:0:0:1
2016-11-05 17:33:43 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:1:1:1:0
2016-11-05 17:33:47 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:1:0:0:0
2016-11-05 17:34:32 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p19,0:0:1:1:1
2016-11-05 17:35:26 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:1:1:1:0
2016-11-05 17:35:30 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:1:0:1:1
2016-11-05 17:36:13 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p19,0:0:1:0:0
2016-11-05 17:40:32 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:1:1:0:0
2016-11-05 17:40:33 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,1:0:0:0:1
2016-11-05 17:41:32 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p19,1:1:0:1:1
2016-11-05 17:42:27 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:0:0:1:0
2016-11-05 17:42:31 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:0:1:1:1
2016-11-05 17:42:59 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p18,0:0:0:1:1
2016-11-05 17:52:21 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p21,0:0:1:0:1
2016-11-05 17:52:26 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p01,0:0:0:0:1
2016-11-05 17:54:42 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p19,0:1:1:1:1
2016-11-05 17:57:22 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,1:0:1:1:0
2016-11-05 17:57:24 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:0:0:0:1
2016-11-05 20:46:15 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,0:1:1:0:0
2016-11-05 20:46:18 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:0:1:0:0
2016-11-05 20:46:29 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:0:1:1:0
2016-11-05 20:46:49 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p19,1:0:1:1:0
2016-11-06 13:10:44 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p01,1:0:1:1:1
2016-11-06 13:10:55 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p18,1:0:0:1:1
2016-11-06 13:12:19 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p18,0:1:1:0:1
2016-11-07 17:25:59 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p01,1:1:0:0:1
2016-11-07 17:26:16 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p01,1:1:1:0:1
2016-11-07 17:26:30 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p14,0:0:0:1:1
2016-11-07 17:26:36 UTC,4dd5a8de-36d2-4ee3-9261-bbf357f7f153,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p14,0:0:0:0:1
2016-11-09 07:32:27 UTC,b1ea0fa2-1b40-44f1-aada-990dbc571155,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p01,1:1:1:0:0
2016-11-09 07:32:41 UTC,b1ea0fa2-1b40-44f1-aada-990dbc571155,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p02,1:0:1:1:0
2016-11-10 22:26:22 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p01,1:1:0:0:1
2016-11-10 22:26:54 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p18,1:1:1:1:1
2016-11-10 22:27:58 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:0:0:1:1
2016-11-10 22:28:06 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:1:1:0:1
2016-11-10 22:29:13 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p21,1:1:0:1:0
2016-11-10 22:30:33 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p06,0:0:1:0:1
2016-11-10 22:30:58 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p13,0:0:0:1:0
2016-11-10 22:32:46 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p02,1:0:1:0:1
2016-11-10 22:36:26 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p06,0:1:0:0:0
2016-11-10 22:37:46 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p02,0:0:1:0:1
2016-11-12 17:34:04 UTC,031edab4-db96-498f-8c10-c9130d1d85fc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,kawagoe,p14,0:1:1:0:0
2016-11-12 17:34:11 UTC,031edab4-db96-498f-8c10-c9130d1d85fc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,kawagoe,p14,1:0:1:1:0
2016-11-12 17:34:25 UTC,031edab4-db96-498f-8c10-c9130d1d85fc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,kawagoe,p19,1:0:0:1:0
2016-11-12 17:34:29 UTC,031edab4-db96-498f-8c10-c9130d1d85fc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,kawagoe,p18,1:0:1:1:0
2016-11-13 12:21:23 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,0:1:1:0:0
2016-11-13 12:21:41 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:0:1:0:0
2016-11-13 12:23:48 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,1:1:1:0:1
2016-11-13 12:24:12 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,1:0:1:1:1
2016-11-13 13:07:51 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,0:1:1:0:1
2016-11-13 13:09:14 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,1:0:1:1:0
2016-11-13 13:09:38 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p01,0:0:0:1:0
2016-11-13 13:10:03 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,1:1:1:1:1
2016-11-13 13:10:25 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:1:0:0:1
2016-11-13 13:10:36 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p19,0:1:0:0:0
2016-11-13 13:13:29 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:0:1:0:1
2016-11-13 13:14:14 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p19,1:1:1:1:1
2016-11-13 13:14:20 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:0:1:1:0
2016-11-13 13:14:28 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,0:0:1:0:1
2016-11-13 13:14:34 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p01,1:0:0:0:1
2016-11-13 13:14:41 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p02,1:1:1:0:0
2016-11-13 13:25:34 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p21,0:0:0:1:1
2016-11-13 13:25:49 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:0:1:0:1
2016-11-13 13:26:03 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,0:1:0:1:0
2016-11-13 14:05:11 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p21,1:1:0:1:1
2016-11-13 14:07:02 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p19,1:1:0:0:0
2016-11-13 14:28:04 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:0:0:1:0
2016-11-13 14:28:09 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,0:1:0:1:0
2016-11-13 14:29:21 UTC,08bf1339-ab14-449b-9574-35d15c953418,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p14,1:0:0:0:1
2016-11-13 14:31:07 UTC,08bf1339-ab14-449b-9574-35d15c953418,,https://passnavi.evidus.com/search_univ/2910/ippan.html,9,oyama,p19,0:1:0:1:0
2016-11-13 23:38:14 UTC,4fdfd087-1d99-44ca-81e5-db62ee0c2eba,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chiyoda,p18,1:0:0:1:0
2016-11-13 23:38:58 UTC,4fdfd087-1d99-44ca-81e5-db62ee0c2eba,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chiyoda,p19,0:1:1:0:0
2016-11-13 23:48:18 UTC,4fdfd087-1d99-44ca-81e5-db62ee0c2eba,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chiyoda,p18,0:1:1:1:0
2016-11-14 00:00:45 UTC,4fdfd087-1d99-44ca-81e5-db62ee0c2eba,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chiyoda,p02,0:0:0:1:1
2016-11-14 00:00:57 UTC,4fdfd087-1d99-44ca-81e5-db62ee0c2eba,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chiyoda,p18,1:1:0:0:0
2016-11-14 00:03:39 UTC,4fdfd087-1d99-44ca-81e5-db62ee0c2eba,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chiyoda,p02,1:0:1:1:0
2016-11-14 00:21:37 UTC,c6f5ddb6-943d-4e03-8a76-dc913656ff05,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:0:0:0
2016-11-14 00:21:52 UTC,c6f5ddb6-943d-4e03-8a76-dc913656ff05,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:1:1:1:1
2016-11-14 20:52:43 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p18,0:1:1:1:1
2016-11-14 21:00:22 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p14,0:1:1:0:1
2016-11-14 21:00:35 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p14,0:0:0:1:0
2016-11-14 21:00:53 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p14,0:1:1:1:1
2016-11-14 21:05:52 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p01,0:0:0:1:0
2016-11-14 21:05:59 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p05,0:1:1:0:1
2016-11-14 21:06:19 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p05,1:0:1:0:0
2016-11-14 21:06:27 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p20,0:0:1:0:0
2016-11-14 21:07:11 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p09,1:0:1:0:1
2016-11-14 21:09:06 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p10,1:1:0:0:0
2016-11-14 21:17:28 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p14,0:1:1:0:0
2016-11-14 21:17:35 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p10,1:0:1:1:0
2016-11-14 21:17:52 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p09,1:0:0:1:1
2016-11-14 21:17:58 UTC,b1f78319-cd24-4184-9ba4-ac543faf726d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chuo,p10,1:1:0:0:0
